tree_id,block_id,spc_latin,spc_common,address1,address2,address3,address4,nta_name,latitude,longitude,x_sp,y_sp
106084,107081,Zelkova serrata,Japanese zelkova,372,CENTRAL,PARK,WEST,Upper West Side,40.79273788,-73.9647246,994017.5845,228094.6892
106083,107081,Tilia americana,American linden,372,CENTRAL,PARK,WEST,Upper West Side,40.79279602,-73.96486223,993979.4681,228115.8575
106095,107075,Quercus palustris,pin oak,392,CENTRAL,PARK,WEST,Upper West Side,40.79482686,-73.96465175,994037.4506,228855.7838
106094,107075,Acer rubrum,red maple,392,CENTRAL,PARK,WEST,Upper West Side,40.79476532,-73.96453915,994068.6359,228833.3777
106093,107075,Quercus palustris,pin oak,392,CENTRAL,PARK,WEST,Upper West Side,40.79469902,-73.96439599,994108.287,228809.2353
106096,107075,Platanus x acerifolia,London planetree,392,CENTRAL,PARK,WEST,Upper West Side,40.79488871,-73.96476493,994006.1025,228878.3064
106097,107075,Acer rubrum,red maple,392,CENTRAL,PARK,WEST,Upper West Side,40.79495345,-73.96488339,993973.2929,228901.8795
2556,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.79380128,-73.96293947,994511.7147,228482.3272
2559,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.79365462,-73.96308591,994471.1915,228428.8752
2561,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.79339836,-73.96327319,994419.3737,228335.4883
2552,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.7940086,-73.96278796,994553.6346,228557.8763
2557,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.79375971,-73.9630091,994492.4424,228467.1747
2560,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.793538,-73.96317113,994447.6115,228386.3789
2551,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.79408196,-73.96277359,994557.6024,228584.6082
2562,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.79328054,-73.96335929,994395.5512,228292.5543
2558,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.79369043,-73.96302049,994489.2991,228441.9293
2563,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.79315625,-73.96345012,994370.4191,228247.2601
2553,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.79396967,-73.96285566,994534.8961,228543.686
2555,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.79386433,-73.96293264,994513.5966,228505.2989
2554,111787,Quercus palustris,pin oak,400,CENTRAL,PARK,WEST,Upper West Side,40.79390806,-73.96286144,994533.3052,228521.2385
106087,107075,Tilia cordata,littleleaf linden,400,CENTRAL,PARK,WEST,Upper West Side,40.79422003,-73.96325137,994425.2907,228634.8568
244789,111786,Quercus palustris,pin oak,405,CENTRAL,PARK,WEST,Upper West Side,40.79431537,-73.96260444,994604.4019,228669.6674
244790,111786,Quercus palustris,pin oak,407,CENTRAL,PARK,WEST,Upper West Side,40.79444763,-73.96250832,994630.9953,228717.8661
244791,111786,Quercus palustris,pin oak,409,CENTRAL,PARK,WEST,Upper West Side,40.79457565,-73.96241786,994656.0228,228764.5186
244794,111786,Quercus palustris,pin oak,410,CENTRAL,PARK,WEST,Upper West Side,40.79470373,-73.96232261,994682.3768,228811.192
244793,111786,Quercus palustris,pin oak,410,CENTRAL,PARK,WEST,Upper West Side,40.79466079,-73.96231513,994684.4539,228795.5493
244792,111786,Quercus palustris,pin oak,410,CENTRAL,PARK,WEST,Upper West Side,40.79460822,-73.96235423,994673.6369,228776.3926
244795,111786,Quercus palustris,pin oak,415,CENTRAL,PARK,WEST,Upper West Side,40.79483042,-73.96222851,994708.4112,228857.3609
244796,111786,Quercus palustris,pin oak,415,CENTRAL,PARK,WEST,Upper West Side,40.79495141,-73.96213879,994733.2359,228901.4524
244798,111786,Quercus palustris,pin oak,418,CENTRAL,PARK,WEST,Upper West Side,40.79520775,-73.96195013,994785.4317,228994.8682
244797,111786,Quercus palustris,pin oak,418,CENTRAL,PARK,WEST,Upper West Side,40.79507837,-73.96204528,994759.1079,228947.719
244802,111786,Quercus palustris,pin oak,420,CENTRAL,PARK,WEST,Upper West Side,40.79583485,-73.96149437,994911.5256,229223.3976
244801,111786,Quercus palustris,pin oak,420,CENTRAL,PARK,WEST,Upper West Side,40.79558284,-73.96167817,994860.675,229131.5621
244803,111786,Quercus palustris,pin oak,425,CENTRAL,PARK,WEST,Upper West Side,40.79596705,-73.96139848,994938.0541,229271.5766
244804,111786,Quercus palustris,pin oak,435,CENTRAL,PARK,WEST,Upper West Side,40.79610212,-73.96130181,994964.7984,229320.7986
244805,111786,Quercus palustris,pin oak,435,CENTRAL,PARK,WEST,Upper West Side,40.79622269,-73.9612156,994988.6478,229364.7352
244806,111786,Quercus palustris,pin oak,435,CENTRAL,PARK,WEST,Upper West Side,40.79635013,-73.96112343,995014.1481,229411.1771
244809,111786,Ulmus americana,American elm,444,CENTRAL,PARK,WEST,Upper West Side,40.79660696,-73.96089511,995077.3228,229504.7786
244811,111786,Quercus palustris,pin oak,444,CENTRAL,PARK,WEST,Upper West Side,40.79685233,-73.96075413,995116.3175,229594.1951
244810,111786,Quercus palustris,pin oak,444,CENTRAL,PARK,WEST,Upper West Side,40.79673206,-73.96084132,995092.1965,229550.3641
127101,106822,Tilia cordata,littleleaf linden,444,CENTRAL,PARK,WEST,Upper West Side,40.79688067,-73.96119262,994994.906,229604.4644
244812,111786,Quercus palustris,pin oak,446,CENTRAL,PARK,WEST,Upper West Side,40.79697973,-73.96066173,995141.8791,229640.6198
244813,111786,Quercus palustris,pin oak,447,CENTRAL,PARK,WEST,Upper West Side,40.79710705,-73.96056916,995167.4893,229687.0213
244814,111786,Quercus palustris,pin oak,448,CENTRAL,PARK,WEST,Upper West Side,40.79721976,-73.9604867,995190.3016,229728.0928
244818,111786,Quercus palustris,pin oak,451,CENTRAL,PARK,WEST,Upper West Side,40.79760862,-73.96020132,995269.2529,229869.8044
244820,111786,Quercus palustris,pin oak,451,CENTRAL,PARK,WEST,Upper West Side,40.79782774,-73.96004149,995313.4693,229949.6579
244817,111786,Ulmus americana,American elm,451,CENTRAL,PARK,WEST,Upper West Side,40.79757199,-73.96018869,995272.7578,229856.4626
244816,111786,Quercus palustris,pin oak,451,CENTRAL,PARK,WEST,Upper West Side,40.79748359,-73.96029191,995244.1913,229824.2418
244819,111786,Quercus palustris,pin oak,451,CENTRAL,PARK,WEST,Upper West Side,40.79773354,-73.96011059,995294.3526,229915.3299
140319,106879,Platanus x acerifolia,London planetree,461,CENTRAL,PARK,WEST,Morningside Heights,40.79826823,-73.9603409,995230.4977,230110.1081
140318,106879,Platanus x acerifolia,London planetree,461,CENTRAL,PARK,WEST,Morningside Heights,40.79822247,-73.96023223,995260.5935,230093.4464
311729,111997,Quercus palustris,pin oak,462,CENTRAL,PARK,WEST,Morningside Heights,40.79820387,-73.95976732,995389.3186,230086.7318
311730,111997,Quercus palustris,pin oak,463,CENTRAL,PARK,WEST,Morningside Heights,40.79830044,-73.95969857,995408.3353,230121.922
311731,111997,Quercus palustris,pin oak,465,CENTRAL,PARK,WEST,Morningside Heights,40.79835321,-73.95962199,995429.5298,230141.1589
311732,111997,Quercus palustris,pin oak,465,CENTRAL,PARK,WEST,Morningside Heights,40.7984308,-73.95960577,995434.0085,230169.4288
311733,111997,Quercus palustris,pin oak,467,CENTRAL,PARK,WEST,Morningside Heights,40.79848093,-73.95952989,995455.0087,230187.7047
311735,111997,Quercus palustris,pin oak,467,CENTRAL,PARK,WEST,Morningside Heights,40.79860929,-73.95943236,995481.9903,230234.4805
311734,111997,Quercus palustris,pin oak,467,CENTRAL,PARK,WEST,Morningside Heights,40.79856053,-73.95950903,995460.7699,230216.7063
140669,106877,Pyrus calleryana,Callery pear,467,CENTRAL,PARK,WEST,Morningside Heights,40.79875191,-73.95977047,995388.353,230286.4004
140668,106877,Gymnocladus dioicus,Kentucky coffeetree,467,CENTRAL,PARK,WEST,Morningside Heights,40.79878204,-73.959841,995368.8209,230297.3666
311737,111997,Quercus palustris,pin oak,471,CENTRAL,PARK,WEST,Morningside Heights,40.79881463,-73.95932223,995512.4473,230309.3094
311736,111997,Quercus palustris,pin oak,471,CENTRAL,PARK,WEST,Morningside Heights,40.79869439,-73.95940929,995488.3647,230265.4913
158696,106911,Gymnocladus dioicus,Kentucky coffeetree,471,CENTRAL,PARK,WEST,Morningside Heights,40.79886679,-73.95977059,995388.3019,230328.2536
311738,111997,Quercus palustris,pin oak,473,CENTRAL,PARK,WEST,Morningside Heights,40.798942,-73.95922982,995538.0102,230355.727
311739,111997,Quercus palustris,pin oak,475,CENTRAL,PARK,WEST,Morningside Heights,40.79906681,-73.95913869,995563.2198,230401.2082
311740,111997,Quercus palustris,pin oak,476,CENTRAL,PARK,WEST,Morningside Heights,40.79912375,-73.95905788,995585.5862,230421.967
311742,111997,Quercus palustris,pin oak,477,CENTRAL,PARK,WEST,Morningside Heights,40.79932098,-73.95895248,995614.7338,230493.8373
311741,111997,Quercus palustris,pin oak,477,CENTRAL,PARK,WEST,Morningside Heights,40.799194,-73.95904582,995588.9133,230447.5631
158858,106909,Quercus rubra,northern red oak,477,CENTRAL,PARK,WEST,Morningside Heights,40.79939135,-73.9593294,995510.364,230519.4265
140629,106920,Gleditsia triacanthos var. inermis,honeylocust,478,CENTRAL,PARK,WEST,Morningside Heights,40.79950124,-73.95930915,995515.9535,230559.4661
311743,111997,Quercus palustris,pin oak,480,CENTRAL,PARK,WEST,Morningside Heights,40.79944792,-73.95885897,995640.6002,230540.0964
311744,111997,Quercus palustris,pin oak,482,CENTRAL,PARK,WEST,Morningside Heights,40.79969972,-73.95867728,995690.8626,230631.8616
311745,111997,Quercus palustris,pin oak,482,CENTRAL,PARK,WEST,Morningside Heights,40.79982658,-73.95858387,995716.7034,230678.0935
311746,111997,Quercus palustris,pin oak,485,CENTRAL,PARK,WEST,Morningside Heights,40.79995574,-73.95848819,995743.1702,230725.1626
182905,107067,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.80057224,-73.95859195,995714.3376,230949.7612
182907,107067,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.8005257,-73.95858745,995715.5922,230932.8075
182908,107067,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.80050187,-73.95861638,995707.585,230924.1196
182910,107067,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.80036662,-73.95853729,995729.5046,230874.8546
182906,107067,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.8005539,-73.95862458,995705.3065,230943.0765
182909,107067,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.80043047,-73.958583,995716.8393,230898.1111
351676,111995,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.8002645,-73.95818652,995826.6389,230837.6932
351675,111995,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.80023719,-73.95821337,995819.2088,230827.7412
351677,111995,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.80024134,-73.95811962,995845.1645,230829.2638
351678,111995,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.80026864,-73.95809277,995852.5939,230839.2165
508334,106945,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.80014453,-73.95890008,995629.0996,230793.8908
140261,106947,Ginkgo biloba,ginkgo,486,CENTRAL,PARK,WEST,Morningside Heights,40.80070725,-73.95892184,995622.9809,230998.9062
455473,111810,Platanus x acerifolia,London planetree,781,5,AVENUE,,Upper East Side-Carnegie Hill,40.76461575,-73.97287539,991763.8436,217848.0424
455474,111810,Platanus x acerifolia,London planetree,784,5,AVENUE,,Upper East Side-Carnegie Hill,40.76467038,-73.97283452,991775.1598,217867.9508
455475,111810,Platanus x acerifolia,London planetree,784,5,AVENUE,,Upper East Side-Carnegie Hill,40.76472072,-73.97279686,991785.587,217886.2943
455476,111810,Platanus x acerifolia,London planetree,786,5,AVENUE,,Upper East Side-Carnegie Hill,40.76476843,-73.97276116,991795.4705,217903.682
389259,111762,Ulmus americana,American elm,790,5,AVENUE,,Upper East Side-Carnegie Hill,40.76520268,-73.97245881,991879.1763,218061.9173
389258,111762,Ulmus americana,American elm,790,5,AVENUE,,Upper East Side-Carnegie Hill,40.76516125,-73.97244967,991881.7124,218046.8235
389260,111762,Ulmus americana,American elm,790,5,AVENUE,,Upper East Side-Carnegie Hill,40.7652276,-73.9724016,991895.0211,218071.0029
356,107255,Malus,crab apple,790,5,AVENUE,,Upper East Side-Carnegie Hill,40.76496243,-73.97238566,991899.4647,217974.3932
357,107255,Pyrus calleryana,Callery pear,790,5,AVENUE,,Upper East Side-Carnegie Hill,40.76508192,-73.97230137,991922.8003,218017.9341
389261,111762,Ulmus americana,American elm,795,5,AVENUE,,Upper East Side-Carnegie Hill,40.76535318,-73.97234977,991909.3623,218116.7584
358,107255,Pyrus calleryana,Callery pear,795,5,AVENUE,,Upper East Side-Carnegie Hill,40.76523769,-73.97219149,991953.2218,218074.6958
389262,111762,Ulmus americana,American elm,796,5,AVENUE,,Upper East Side-Carnegie Hill,40.76537666,-73.97229361,991924.9177,218125.3184
359,107255,Pyrus calleryana,Callery pear,796,5,AVENUE,,Upper East Side-Carnegie Hill,40.76532089,-73.97213279,991969.4718,218105.0159
389263,111762,Ulmus americana,American elm,797,5,AVENUE,,Upper East Side-Carnegie Hill,40.7654253,-73.97229752,991923.8281,218143.0401
389264,111762,Ulmus americana,American elm,798,5,AVENUE,,Upper East Side-Carnegie Hill,40.76549502,-73.97224701,991937.812,218168.4459
389265,111762,Ulmus americana,American elm,798,5,AVENUE,,Upper East Side-Carnegie Hill,40.76559159,-73.97213789,991968.0265,218203.6378
389269,111762,Ulmus americana,American elm,800,5,AVENUE,,Upper East Side-Carnegie Hill,40.76572959,-73.97203792,991995.705,218253.9241
389271,111762,Ulmus americana,American elm,800,5,AVENUE,,Upper East Side-Carnegie Hill,40.76580507,-73.97198323,992010.8463,218281.4323
389266,111762,Ulmus americana,American elm,800,5,AVENUE,,Upper East Side-Carnegie Hill,40.76564119,-73.97214111,991967.1302,218221.7103
389270,111762,Ulmus americana,American elm,800,5,AVENUE,,Upper East Side-Carnegie Hill,40.76578304,-73.97203835,991995.58,218273.3978
389268,111762,Ulmus americana,American elm,800,5,AVENUE,,Upper East Side-Carnegie Hill,40.76571572,-73.97208712,991982.0784,218248.868
389267,111762,Ulmus americana,American elm,800,5,AVENUE,,Upper East Side-Carnegie Hill,40.76566708,-73.9720832,991983.1679,218231.1463
389272,111762,Ulmus americana,American elm,800,5,AVENUE,,Upper East Side-Carnegie Hill,40.76585612,-73.9719854,992010.2391,218300.0303
169185,107287,Tilia cordata,littleleaf linden,800,5,AVENUE,,Upper East Side-Carnegie Hill,40.76575152,-73.97181492,992057.4739,218261.9356
169183,107287,Tilia americana,American linden,800,5,AVENUE,,Upper East Side-Carnegie Hill,40.76557417,-73.97194289,992022.0455,218197.3097
389276,111762,Ulmus americana,American elm,805,5,AVENUE,,Upper East Side-Carnegie Hill,40.76606865,-73.97183142,992052.8656,218377.4737
389275,111762,Ulmus americana,American elm,805,5,AVENUE,,Upper East Side-Carnegie Hill,40.76601904,-73.97182821,992053.7623,218359.4013
389274,111762,Ulmus americana,American elm,805,5,AVENUE,,Upper East Side-Carnegie Hill,40.76599797,-73.97188263,992038.6891,218351.7175
389273,111762,Ulmus americana,American elm,805,5,AVENUE,,Upper East Side-Carnegie Hill,40.76592584,-73.97193489,992024.2226,218325.4358
389278,111762,Ulmus americana,American elm,805,5,AVENUE,,Upper East Side-Carnegie Hill,40.76613885,-73.97178056,992066.946,218403.0547
389277,111762,Ulmus americana,American elm,805,5,AVENUE,,Upper East Side-Carnegie Hill,40.7660902,-73.97177665,992068.0355,218385.333
169188,107287,Fraxinus pennsylvanica,green ash,805,5,AVENUE,,Upper East Side-Carnegie Hill,40.76598759,-73.97164458,992104.6319,218347.9574
169186,107287,Tilia cordata,littleleaf linden,805,5,AVENUE,,Upper East Side-Carnegie Hill,40.7658432,-73.97174876,992075.7891,218295.3446
169187,107287,Styphnolobium japonicum,Sophora,805,5,AVENUE,,Upper East Side-Carnegie Hill,40.76592598,-73.97168903,992092.3255,218325.5093
42728,107336,Pyrus calleryana,Callery pear,810,5,AVENUE,,Upper East Side-Carnegie Hill,40.766,-73.97119807,992228.3157,218352.5217
42729,107336,Pyrus calleryana,Callery pear,810,5,AVENUE,,Upper East Side-Carnegie Hill,40.76606904,-73.97136196,992182.91,218377.6594
389279,111762,Ulmus americana,American elm,811,5,AVENUE,,Upper East Side-Carnegie Hill,40.76621338,-73.97172657,992081.8944,218430.2128
389283,111762,Ulmus americana,American elm,811,5,AVENUE,,Upper East Side-Carnegie Hill,40.76637966,-73.97156694,992126.0928,218490.8104
389281,111762,Ulmus americana,American elm,811,5,AVENUE,,Upper East Side-Carnegie Hill,40.76631235,-73.97161571,992112.5909,218466.2806
389280,111762,Ulmus americana,American elm,811,5,AVENUE,,Upper East Side-Carnegie Hill,40.76627925,-73.97167884,992095.1067,218454.2167
389282,111762,Ulmus americana,American elm,811,5,AVENUE,,Upper East Side-Carnegie Hill,40.76635522,-73.9716238,992110.3442,218481.9
42791,107337,Ulmus americana,American elm,811,5,AVENUE,,Upper East Side-Carnegie Hill,40.76623661,-73.97147004,992152.9514,218438.7
389284,111762,Ulmus americana,American elm,812,5,AVENUE,,Upper East Side-Carnegie Hill,40.7664259,-73.97157259,992124.521,218507.6559
389285,111762,Ulmus americana,American elm,812,5,AVENUE,,Upper East Side-Carnegie Hill,40.76649802,-73.97152034,992138.9872,218533.938
389287,111762,Ulmus americana,American elm,815,5,AVENUE,,Upper East Side-Carnegie Hill,40.76659988,-73.97140739,992170.2624,218571.0577
389286,111762,Ulmus americana,American elm,815,5,AVENUE,,Upper East Side-Carnegie Hill,40.76652535,-73.97146139,992155.3142,218543.8996
389291,111762,Ulmus americana,American elm,816,5,AVENUE,,Upper East Side-Carnegie Hill,40.76679998,-73.97130157,992199.5517,218643.9709
389292,111762,Ulmus americana,American elm,816,5,AVENUE,,Upper East Side-Carnegie Hill,40.7668201,-73.97124784,992214.4322,218651.3042
389289,111762,Ulmus americana,American elm,816,5,AVENUE,,Upper East Side-Carnegie Hill,40.76672305,-73.97135731,992184.1213,218615.9368
389288,111762,Ulmus americana,American elm,816,5,AVENUE,,Upper East Side-Carnegie Hill,40.76665093,-73.97140956,992169.6554,218589.6554
389290,111762,Ulmus americana,American elm,816,5,AVENUE,,Upper East Side-Carnegie Hill,40.76675134,-73.97129765,992200.6412,218626.2495
487587,107338,Gleditsia triacanthos var. inermis,honeylocust,817,5,AVENUE,,Upper East Side-Carnegie Hill,40.76662548,-73.97100373,992282.0748,218580.4195
389295,111762,Ulmus americana,American elm,818,5,AVENUE,,Upper East Side-Carnegie Hill,40.76695048,-73.97119253,992229.7376,218698.8123
389296,111762,Ulmus americana,American elm,818,5,AVENUE,,Upper East Side-Carnegie Hill,40.76697396,-73.97113636,992245.2934,218707.3723
389293,111762,Ulmus americana,American elm,818,5,AVENUE,,Upper East Side-Carnegie Hill,40.76687355,-73.97124827,992214.3072,218670.7783
389297,111762,Ulmus americana,American elm,818,5,AVENUE,,Upper East Side-Carnegie Hill,40.76702501,-73.97113853,992244.6858,218725.9701
389294,111762,Ulmus americana,American elm,818,5,AVENUE,,Upper East Side-Carnegie Hill,40.76689943,-73.97119036,992230.3449,218680.2143
389298,111762,Ulmus americana,American elm,820,5,AVENUE,,Upper East Side-Carnegie Hill,40.76704849,-73.97108236,992260.2415,218734.5301
389299,111762,Ulmus americana,American elm,820,5,AVENUE,,Upper East Side-Carnegie Hill,40.76709473,-73.97108802,992258.67,218751.3762
43049,107344,Gleditsia triacanthos var. inermis,honeylocust,820,5,AVENUE,,Upper East Side-Carnegie Hill,40.7670394,-73.97086957,992319.1866,218731.2401
389300,111762,Ulmus americana,American elm,825,5,AVENUE,,Upper East Side-Carnegie Hill,40.76717406,-73.97103054,992274.5824,218780.2859
389301,111762,Ulmus americana,American elm,825,5,AVENUE,,Upper East Side-Carnegie Hill,40.76724859,-73.97097654,992289.5308,218807.4437
389302,111762,Ulmus americana,American elm,827,5,AVENUE,,Upper East Side-Carnegie Hill,40.76727448,-73.97091863,992305.5685,218816.8797
389306,111762,Ulmus americana,American elm,827,5,AVENUE,,Upper East Side-Carnegie Hill,40.76742593,-73.9708089,992335.9474,218872.0712
389305,111762,Ulmus americana,American elm,827,5,AVENUE,,Upper East Side-Carnegie Hill,40.7674039,-73.97086402,992320.681,218864.0371
389303,111762,Ulmus americana,American elm,827,5,AVENUE,,Upper East Side-Carnegie Hill,40.76732312,-73.97092254,992304.4793,218834.6018
389304,111762,Ulmus americana,American elm,827,5,AVENUE,,Upper East Side-Carnegie Hill,40.76735285,-73.97086185,992321.2883,218845.439
389307,111762,Ulmus americana,American elm,827,5,AVENUE,,Upper East Side-Carnegie Hill,40.76749662,-73.97075768,992350.1242,218897.8273
43048,107344,Gleditsia triacanthos var. inermis,honeylocust,827,5,AVENUE,,Upper East Side-Carnegie Hill,40.76720008,-73.97075192,992351.7581,218789.7902
389314,111762,Ulmus americana,American elm,830,5,AVENUE,,Upper East Side-Carnegie Hill,40.76775826,-73.97060727,992391.758,218993.1684
389315,111762,Ulmus americana,American elm,830,5,AVENUE,,Upper East Side-Carnegie Hill,40.76782558,-73.97055849,992405.2596,219017.6982
389309,111762,Ulmus americana,American elm,833,5,AVENUE,,Upper East Side-Carnegie Hill,40.76757355,-73.97070194,992365.5546,218925.8614
389311,111762,Ulmus americana,American elm,833,5,AVENUE,,Upper East Side-Carnegie Hill,40.76763509,-73.97065735,992377.8988,218948.2885
389312,111762,Ulmus americana,American elm,833,5,AVENUE,,Upper East Side-Carnegie Hill,40.76768614,-73.97065952,992377.2915,218966.8866
389310,111762,Ulmus americana,American elm,833,5,AVENUE,,Upper East Side-Carnegie Hill,40.76761738,-73.97070934,992363.5008,218941.8315
389313,111762,Ulmus americana,American elm,833,5,AVENUE,,Upper East Side-Carnegie Hill,40.76770962,-73.97060336,992392.8472,218975.4466
389308,111762,Ulmus americana,American elm,833,5,AVENUE,,Upper East Side-Carnegie Hill,40.76754285,-73.97076334,992348.5524,218914.6734
43013,107384,Ulmus americana,American elm,833,5,AVENUE,,Upper East Side-Carnegie Hill,40.76751131,-73.97053758,992411.0913,218903.2027
43012,107384,Tilia tomentosa,silver linden,833,5,AVENUE,,Upper East Side-Carnegie Hill,40.76759267,-73.9704782,992427.5283,218932.8509
43011,107384,Tilia tomentosa,silver linden,833,5,AVENUE,,Upper East Side-Carnegie Hill,40.76768916,-73.97040779,992447.02,218968.0093
248504,107417,Pyrus calleryana,Callery pear,838,5,AVENUE,,Upper East Side-Carnegie Hill,40.76795202,-73.97000163,992559.4949,219063.8165
389317,111762,Ulmus americana,American elm,838,5,AVENUE,,Upper East Side-Carnegie Hill,40.76795396,-73.97046548,992431.0089,219064.4796
389318,111762,Ulmus americana,American elm,838,5,AVENUE,,Upper East Side-Carnegie Hill,40.76802608,-73.97041322,992445.4751,219090.761
389316,111762,Ulmus americana,American elm,838,5,AVENUE,,Upper East Side-Carnegie Hill,40.76791253,-73.97045634,992433.5453,219049.3861
43009,107384,Tilia tomentosa,silver linden,838,5,AVENUE,,Upper East Side-Carnegie Hill,40.76781156,-73.97031847,992471.748,219012.6135
43008,107384,Tilia tomentosa,silver linden,838,5,AVENUE,,Upper East Side-Carnegie Hill,40.76786124,-73.97028221,992481.7847,219030.7175
43010,107384,Tilia tomentosa,silver linden,838,5,AVENUE,,Upper East Side-Carnegie Hill,40.76775924,-73.97035665,992461.1778,218993.5473
245405,111763,Ulmus americana,American elm,840,5,AVENUE,,Upper East Side-Carnegie Hill,40.7681266,-73.97032863,992468.8956,219127.3918
245409,111763,Ulmus americana,American elm,840,5,AVENUE,,Upper East Side-Carnegie Hill,40.76834112,-73.97017873,992510.389,219205.562
245410,111763,Ulmus americana,American elm,840,5,AVENUE,,Upper East Side-Carnegie Hill,40.76841287,-73.9701286,992524.2669,219231.7069
245407,111763,Ulmus americana,American elm,840,5,AVENUE,,Upper East Side-Carnegie Hill,40.76826888,-73.97022921,992496.4172,219179.2398
245408,111763,Ulmus americana,American elm,840,5,AVENUE,,Upper East Side-Carnegie Hill,40.76829228,-73.97017402,992511.7003,219187.77
245406,111763,Ulmus americana,American elm,840,5,AVENUE,,Upper East Side-Carnegie Hill,40.76819399,-73.97028154,992481.9294,219151.9469
126409,107416,Ginkgo biloba,ginkgo,840,5,AVENUE,,Upper East Side-Carnegie Hill,40.76810504,-73.97010601,992530.5635,219119.5559
126410,107416,Ginkgo biloba,ginkgo,840,5,AVENUE,,Upper East Side-Carnegie Hill,40.76822931,-73.97001517,992555.7091,219164.8432
126411,107416,Styphnolobium japonicum,Sophora,844,5,AVENUE,,Upper East Side-Carnegie Hill,40.76835503,-73.96992328,992581.1457,219210.6551
245411,111763,Ulmus americana,American elm,845,5,AVENUE,,Upper East Side-Carnegie Hill,40.76847831,-73.97008287,992536.9257,219255.5553
245413,111763,Ulmus americana,American elm,845,5,AVENUE,,Upper East Side-Carnegie Hill,40.76856048,-73.97002545,992552.8197,219285.4985
245412,111763,Ulmus americana,American elm,845,5,AVENUE,,Upper East Side-Carnegie Hill,40.76850995,-73.97002193,992553.8029,219267.0884
126412,107416,Styphnolobium japonicum,Sophora,845,5,AVENUE,,Upper East Side-Carnegie Hill,40.7684534,-73.96985139,992601.0486,219246.5002
245415,111763,Ulmus americana,American elm,846,5,AVENUE,,Upper East Side-Carnegie Hill,40.76863102,-73.96997617,992566.4633,219311.2015
245414,111763,Ulmus americana,American elm,846,5,AVENUE,,Upper East Side-Carnegie Hill,40.76857758,-73.96997467,992566.8839,219291.7317
126480,107415,Pyrus calleryana,Callery pear,846,5,AVENUE,,Upper East Side-Carnegie Hill,40.76848771,-73.969607,992668.7394,219259.0254
407369,111770,Ulmus americana,American elm,850,5,AVENUE,,Upper East Side-Carnegie Hill,40.76885213,-73.96980194,992614.6945,219391.7748
407368,111770,Ulmus americana,American elm,850,5,AVENUE,,Upper East Side-Carnegie Hill,40.76880589,-73.96979629,992616.2664,219374.9294
126667,107448,Tilia cordata,littleleaf linden,850,5,AVENUE,,Upper East Side-Carnegie Hill,40.76880212,-73.96960182,992670.1341,219373.5741
126668,107448,Tilia cordata,littleleaf linden,850,5,AVENUE,,Upper East Side-Carnegie Hill,40.76874362,-73.9696447,992658.263,219352.2566
407370,111770,Ulmus americana,American elm,851,5,AVENUE,,Upper East Side-Carnegie Hill,40.76892906,-73.9697462,992630.1253,219419.8086
126666,107448,Tilia cordata,littleleaf linden,851,5,AVENUE,,Upper East Side-Carnegie Hill,40.76886158,-73.96955823,992682.1993,219395.2414
407371,111770,Ulmus americana,American elm,852,5,AVENUE,,Upper East Side-Carnegie Hill,40.76895374,-73.96968916,992645.9218,219428.8066
407372,111770,Ulmus americana,American elm,853,5,AVENUE,,Upper East Side-Carnegie Hill,40.76899757,-73.96969655,992643.868,219444.7764
407373,111770,Ulmus americana,American elm,854,5,AVENUE,,Upper East Side-Carnegie Hill,40.7690745,-73.96964081,992659.2988,219472.8101
